KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusilahdenkuja               Granviksgränden                                       1    1                     091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Kuusilahdenkuja               Granviksgränden                                       2    2            6        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Saarihuhdantie                Holmfallsvägen                                        1    1a          11        091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS       Venekuja                      Båtgränd                                              0                          091Helsinki            Helsingfors         
KATUN2019111600340HELSINKI                      HELSINGFORS                   HKI         HFORS                                                                                           0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 1                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 2                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 3                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 4                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 5                                                                                0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 6                                                                                0                          091Helsinki            Helsingfors         

KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 23                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 24                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 25                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 26                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 27                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 28                                                                               0                          091Helsinki            Helsingfors         
KATUN2019111600341HELSINKI                      HELSINGFORS                                           PL 29                                                                               0                          091Helsinki            Helsingfors         
